candidate,capital_permission,evaluation_status,family,global_795_status,global_lockbox_lb_25bps,global_lockbox_lb_gross,global_registered_trials,global_validation_lb_25bps,global_validation_lb_gross,historical_support,is_placebo,is_placebo_or_interaction,ledger_id,live_decision_weight,lockbox_lb,lockbox_lb_25bps,lockbox_lb_gross,name,proof_ceiling,protocol_sha256,registered_trial_count_family,study,validation_lb,validation_lb_25bps,validation_lb_gross
Coskewness,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0050167374789902505,-0.00251673747899025,795,-0.014119305784786138,-0.011619305784786137,False,,,OPENAP:Coskewness,0.0,,-0.0045049320293465474,-0.002004932029346547,Coskewness,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.013104562590206826,-0.010604562590206826
CredRatDG,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.012174709323108745,-0.009674709323108745,795,-0.007297618458202614,-0.0047976184582026165,False,,,OPENAP:CredRatDG,0.0,,-0.011230562741484517,-0.008730562741484517,Credit Rating Downgrade,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0061729804826910215,-0.0036729804826910236
CustomerMomentum,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.011494132169933228,-0.008994132169933226,795,-0.0029988655297860786,-0.0004988655297860772,False,,,OPENAP:CustomerMomentum,0.0,,-0.010495878002630491,-0.007995878002630491,Customer momentum,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.002211780628663485,0.00028821937133651637
DebtIssuance,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.007024119192465944,-0.004524119192465943,795,-0.007464357767197754,-0.004964357767197753,False,,,OPENAP:DebtIssuance,0.0,,-0.006620592386836703,-0.004120592386836703,Debt Issuance,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.006650856329587171,-0.004150856329587171
DelBreadth,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.009752751562239537,-0.007252751562239536,795,-0.01296568316309584,-0.010465683163095839,False,,,OPENAP:DelBreadth,0.0,,-0.008896156020044116,-0.006396156020044116,Breadth of ownership,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.011517361470537245,-0.009017361470537246
DelCOA,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.006936089825488819,-0.004436089825488819,795,-0.012951303569642194,-0.010451303569642193,False,,,OPENAP:DelCOA,0.0,,-0.0063555468032431735,-0.0038555468032431734,Change in current operating assets,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.012089733379489365,-0.009589733379489365
DelCOL,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0066981157049362024,-0.004198115704936202,795,-0.013220874408187137,-0.010720874408187135,False,,,OPENAP:DelCOL,0.0,,-0.006215829438853163,-0.003715829438853163,Change in current operating liabilities,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.012262401316537124,-0.009762401316537122
DelDRC,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.013234892842220777,-0.010734892842220775,795,-0.005843397381525473,-0.0033433973815254724,False,,,OPENAP:DelDRC,0.0,,-0.012253206488996434,-0.009753206488996432,Deferred Revenue,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.005113112683473803,-0.0026131126834738026
DelEqu,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.009777926956400122,-0.00727792695640012,795,-0.016936906351370525,-0.014436906351370526,False,,,OPENAP:DelEqu,0.0,,-0.008890522001788139,-0.006390522001788137,Change in equity to assets,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.015419859007891086,-0.012919859007891086
DelFINL,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0063243653867130194,-0.003824365386713022,795,-0.002482858224236672,1.7141775763326872e-05,False,,,OPENAP:DelFINL,0.0,,-0.005881692121709294,-0.0033816921217092954,Change in financial liabilities,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0021303235876262874,0.00036967641237371134
DelLTI,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.00495692367601152,-0.00245692367601152,795,-0.005550106092155394,-0.0030501060921553948,False,,,OPENAP:DelLTI,0.0,,-0.004630899645120364,-0.0021308996451203637,Change in long-term investment,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.005189576841659823,-0.0026895768416598225
DelNetFin,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.008712859741807046,-0.006212859741807046,795,-0.008776363168608714,-0.006276363168608714,False,,,OPENAP:DelNetFin,0.0,,-0.008184161157907613,-0.005684161157907612,Change in net financial assets,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.008067342599386625,-0.005567342599386625
DivInit,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.007308987330003548,-0.004808987330003548,795,-0.021538601997402842,-0.01903860199740285,False,,,OPENAP:DivInit,0.0,,-0.006638287521971685,-0.004138287521971684,Dividend Initiation,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.019378045725582937,-0.016878045725582942
DivOmit,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.006619493371780459,-0.004119493371780454,795,-0.03137528050920895,-0.02887528050920895,False,,,OPENAP:DivOmit,0.0,,-0.005414488064934625,-0.00291448806493462,Dividend Omission,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.02845300431018578,-0.025953004310185778
DivSeason,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.003977682035734738,-0.0014776820357347376,795,-0.0033872113762824715,-0.0008872113762824715,False,,,OPENAP:DivSeason,0.0,,-0.0037490742222391358,-0.001249074222239136,Dividend seasonality,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0032463490020125003,-0.0007463490020125001
DivYieldST,BLOCKED,ROBUST_GROSS_POSTSAMPLE,openap_predictor,SURVIVES_GLOBAL_GROSS_ONLY,0.000741926808542561,0.003241926808542562,795,-0.0011407126599724399,0.0013592873400275624,True,,,OPENAP:DivYieldST,0.0,,0.0009684963788908654,0.0034684963788908663,Predicted div yield next month,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0003024866860809345,0.002197513313919066
DolVol,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.00794111263145659,-0.005441112631456589,795,-0.001960923662297654,0.0005390763377023447,False,,,OPENAP:DolVol,0.0,,-0.007458151835375253,-0.004958151835375252,Past trading volume,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0003321332824335957,0.002167866717566403
DownRecomm,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0034121544279112547,-0.0009121544279112549,795,-0.0025148184882901135,-1.4818488290114715e-05,False,,,OPENAP:DownRecomm,0.0,,-0.0032236772263301164,-0.0007236772263301164,Down forecast EPS,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0021640020774144402,0.0003359979225855585
EBM,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.005605056949250613,-0.0031050569492506127,795,-0.010405159170417566,-0.007905159170417567,False,,,OPENAP:EBM,0.0,,-0.005061875311562394,-0.0025618753115623943,Enterprise component of BM,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.00973584413908218,-0.007235844139082181
EP,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.005823082855146931,-0.0033230828551469305,795,-0.019860725081734826,-0.017360725081734824,False,,,OPENAP:EP,0.0,,-0.00533672340796103,-0.0028367234079610297,Earnings-to-Price Ratio,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.018240232839302924,-0.015740232839302922
EarnSupBig,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.006729181196315494,-0.0042291811963154945,795,-0.011359269067217983,-0.008859269067217984,False,,,OPENAP:EarnSupBig,0.0,,-0.005803250727618101,-0.003303250727618101,Earnings surprise of big firms,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.010475038266309373,-0.007975038266309374
EarningsConsistency,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.005368445214304093,-0.0028684452143040943,795,-0.01673756701624962,-0.014237567016249623,False,,,OPENAP:EarningsConsistency,0.0,,-0.004607328988448536,-0.002107328988448537,Earnings consistency,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.015539052775584615,-0.013039052775584616
EarningsForecastDisparity,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.01751879828262923,-0.015018798282629236,795,-0.005713370774618541,-0.0032133707746185404,False,,,OPENAP:EarningsForecastDisparity,0.0,,-0.016295986691427712,-0.013795986691427713,Long-vs-short EPS forecasts,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.004987334494646549,-0.0024873344946465484
EarningsStreak,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.006276581063068353,-0.0037765810630683537,795,-0.003178073216097725,-0.0006780732160977252,False,,,OPENAP:EarningsStreak,0.0,,-0.005200238334538866,-0.002700238334538866,Earnings surprise streak,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0026972929069723458,-0.00019729290697234614
EarningsSurprise,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.003371426125727149,-0.000871426125727149,795,0.001785286268016776,0.004285286268016776,False,,,OPENAP:EarningsSurprise,0.0,,-0.0030147618132852073,-0.0005147618132852073,Earnings Surprise,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,0.002235432566703329,0.004735432566703329
EntMult,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.025236869017508417,-0.022736869017508415,795,-0.007466282398246577,-0.004966282398246574,False,,,OPENAP:EntMult,0.0,,-0.023177431657758388,-0.020677431657758386,Enterprise Multiple,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.006440313839458177,-0.003940313839458175
EquityDuration,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.015364118875107123,-0.012864118875107125,795,-0.013698893995909726,-0.011198893995909726,False,,,OPENAP:EquityDuration,0.0,,-0.014323992138010866,-0.011823992138010865,Equity Duration,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.012405479903573918,-0.009905479903573917
ExchSwitch,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0027129079976296617,-0.0002129079976296612,795,-0.015487473697501654,-0.012987473697501655,False,,,OPENAP:ExchSwitch,0.0,,-0.0019455590843055481,0.0005544409156944523,Exchange Switch,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.01404381501702298,-0.011543815017022981
ExclExp,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.007283659392535228,-0.004783659392535227,795,-0.0059592243796361905,-0.0034592243796361896,False,,,OPENAP:ExclExp,0.0,,-0.006876160503178552,-0.004376160503178551,Excluded Expenses,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.005399326458185544,-0.0028993264581855436
FEPS,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.014285105765658397,-0.011785105765658395,795,-0.018005139993097274,-0.015505139993097274,False,,,OPENAP:FEPS,0.0,,-0.012616401379751712,-0.01011640137975171,Analyst earnings per share,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.01616788711792825,-0.013667887117928249
FR,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.02225274905774738,-0.019752749057747376,795,-0.04310631297576601,-0.04060631297576601,False,,,OPENAP:FR,0.0,,-0.02086221572181024,-0.018362215721810238,Pension Funding Status,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.039969506837570785,-0.03746950683757078
